filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
78.jpg,81325,"{}",60,20,"{""name"":""rect"",""x"":270,""y"":116,""width"":34,""height"":33}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,21,"{""name"":""rect"",""x"":269,""y"":152,""width"":35,""height"":29}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,22,"{""name"":""rect"",""x"":269,""y"":185,""width"":35,""height"":25}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,23,"{""name"":""rect"",""x"":270,""y"":215,""width"":32,""height"":23}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,24,"{""name"":""rect"",""x"":267,""y"":242,""width"":30,""height"":21}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,25,"{""name"":""rect"",""x"":264,""y"":265,""width"":31,""height"":23}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,26,"{""name"":""rect"",""x"":263,""y"":291,""width"":31,""height"":21}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,27,"{""name"":""rect"",""x"":263,""y"":313,""width"":31,""height"":24}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,28,"{""name"":""rect"",""x"":263,""y"":339,""width"":29,""height"":20}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,29,"{""name"":""rect"",""x"":263,""y"":361,""width"":29,""height"":21}","{""name"":""12OZ DT 7UP""}"
78.jpg,81325,"{}",60,30,"{""name"":""rect"",""x"":379,""y"":115,""width"":29,""height"":30}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,31,"{""name"":""rect"",""x"":375,""y"":146,""width"":31,""height"":27}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,32,"{""name"":""rect"",""x"":372,""y"":176,""width"":31,""height"":24}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,33,"{""name"":""rect"",""x"":370,""y"":202,""width"":30,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,34,"{""name"":""rect"",""x"":367,""y"":227,""width"":28,""height"":22}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,35,"{""name"":""rect"",""x"":363,""y"":253,""width"":29,""height"":19}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,36,"{""name"":""rect"",""x"":360,""y"":275,""width"":28,""height"":19}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,37,"{""name"":""rect"",""x"":356,""y"":296,""width"":30,""height"":20}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,38,"{""name"":""rect"",""x"":354,""y"":317,""width"":30,""height"":18}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,39,"{""name"":""rect"",""x"":352,""y"":337,""width"":28,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,40,"{""name"":""rect"",""x"":410,""y"":117,""width"":29,""height"":27}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,41,"{""name"":""rect"",""x"":409,""y"":147,""width"":26,""height"":25}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,42,"{""name"":""rect"",""x"":406,""y"":175,""width"":26,""height"":22}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,43,"{""name"":""rect"",""x"":403,""y"":200,""width"":25,""height"":24}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,44,"{""name"":""rect"",""x"":397,""y"":227,""width"":27,""height"":18}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,45,"{""name"":""rect"",""x"":394,""y"":246,""width"":25,""height"":21}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,46,"{""name"":""rect"",""x"":390,""y"":269,""width"":24,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,47,"{""name"":""rect"",""x"":388,""y"":293,""width"":23,""height"":20}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,48,"{""name"":""rect"",""x"":385,""y"":314,""width"":26,""height"":20}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,49,"{""name"":""rect"",""x"":382,""y"":335,""width"":25,""height"":21}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,50,"{""name"":""rect"",""x"":442,""y"":118,""width"":28,""height"":26}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,51,"{""name"":""rect"",""x"":438,""y"":147,""width"":27,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,52,"{""name"":""rect"",""x"":434,""y"":174,""width"":26,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,53,"{""name"":""rect"",""x"":431,""y"":199,""width"":26,""height"":23}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,54,"{""name"":""rect"",""x"":426,""y"":224,""width"":24,""height"":21}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,55,"{""name"":""rect"",""x"":421,""y"":246,""width"":24,""height"":22}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,56,"{""name"":""rect"",""x"":416,""y"":269,""width"":25,""height"":22}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,57,"{""name"":""rect"",""x"":413,""y"":292,""width"":26,""height"":16}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,58,"{""name"":""rect"",""x"":412,""y"":309,""width"":25,""height"":19}","{""name"":""12OZ CAN DRY""}"
78.jpg,81325,"{}",60,59,"{""name"":""rect"",""x"":409,""y"":330,""width"":23,""height"":18}","{""name"":""12OZ CAN DRY""}"
80.jpg,76812,"{}",0,0,"{}","{}"
85.jpg,72580,"{}",0,0,"{}","{}"
88.jpg,55179,"{}",4,0,"{""name"":""rect"",""x"":201,""y"":26,""width"":28,""height"":80}","{""name"":""2L 7UP""}"
88.jpg,55179,"{}",4,1,"{""name"":""rect"",""x"":232,""y"":26,""width"":25,""height"":81}","{""name"":""2L 7UP""}"
88.jpg,55179,"{}",4,2,"{""name"":""rect"",""x"":260,""y"":32,""width"":22,""height"":76}","{""name"":""2L DT 7UP""}"
88.jpg,55179,"{}",4,3,"{""name"":""rect"",""x"":285,""y"":33,""width"":27,""height"":76}","{""name"":""2L DT 7UP""}"
90.jpg,66929,"{}",0,0,"{}","{}"
129.jpg,64660,"{}",0,0,"{}","{}"
130.jpg,78861,"{}",0,0,"{}","{}"
158.jpg,78558,"{}",0,0,"{}","{}"
159.jpg,61606,"{}",0,0,"{}","{}"
162.jpg,78077,"{}",0,0,"{}","{}"
164.jpg,69749,"{}",0,0,"{}","{}"
171.jpg,59528,"{}",0,0,"{}","{}"
175.jpg,66366,"{}",0,0,"{}","{}"
176.jpg,62503,"{}",0,0,"{}","{}"
191.jpg,73218,"{}",0,0,"{}","{}"
207.jpg,83967,"{}",2,0,"{""name"":""rect"",""x"":360,""y"":83,""width"":47,""height"":28}","{""name"":""12OZ 7UP""}"
207.jpg,83967,"{}",2,1,"{""name"":""rect"",""x"":408,""y"":96,""width"":49,""height"":33}","{""name"":""12OZ 7UP""}"
212.jpg,77896,"{}",0,0,"{}","{}"
232.jpg,61140,"{}",0,0,"{}","{}"
235.jpg,67190,"{}",0,0,"{}","{}"
247.jpg,67407,"{}",0,0,"{}","{}"
250.jpg,95355,"{}",0,0,"{}","{}"
256.jpg,64985,"{}",32,0,"{""name"":""rect"",""x"":81,""y"":161,""width"":38,""height"":26}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,1,"{""name"":""rect"",""x"":85,""y"":188,""width"":38,""height"":22}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,2,"{""name"":""rect"",""x"":88,""y"":212,""width"":36,""height"":21}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,3,"{""name"":""rect"",""x"":92,""y"":236,""width"":37,""height"":19}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,4,"{""name"":""rect"",""x"":96,""y"":258,""width"":34,""height"":19}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,5,"{""name"":""rect"",""x"":99,""y"":280,""width"":35,""height"":20}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,6,"{""name"":""rect"",""x"":103,""y"":302,""width"":33,""height"":16}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,7,"{""name"":""rect"",""x"":121,""y"":161,""width"":38,""height"":26}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,8,"{""name"":""rect"",""x"":125,""y"":189,""width"":33,""height"":21}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,9,"{""name"":""rect"",""x"":125,""y"":212,""width"":35,""height"":21}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,10,"{""name"":""rect"",""x"":129,""y"":234,""width"":34,""height"":22}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,11,"{""name"":""rect"",""x"":131,""y"":258,""width"":35,""height"":21}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,12,"{""name"":""rect"",""x"":133,""y"":280,""width"":35,""height"":19}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,13,"{""name"":""rect"",""x"":138,""y"":300,""width"":31,""height"":17}","{""name"":""12OZ 7UP""}"
256.jpg,64985,"{}",32,14,"{""name"":""rect"",""x"":227,""y"":162,""width"":36,""height"":22}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,15,"{""name"":""rect"",""x"":229,""y"":187,""width"":35,""height"":22}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,16,"{""name"":""rect"",""x"":231,""y"":211,""width"":33,""height"":20}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,17,"{""name"":""rect"",""x"":232,""y"":234,""width"":33,""height"":17}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,18,"{""name"":""rect"",""x"":234,""y"":254,""width"":34,""height"":18}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,19,"{""name"":""rect"",""x"":235,""y"":275,""width"":31,""height"":19}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,20,"{""name"":""rect"",""x"":237,""y"":296,""width"":29,""height"":16}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,21,"{""name"":""rect"",""x"":267,""y"":231,""width"":33,""height"":21}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,22,"{""name"":""rect"",""x"":271,""y"":254,""width"":28,""height"":18}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,23,"{""name"":""rect"",""x"":268,""y"":275,""width"":32,""height"":20}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,24,"{""name"":""rect"",""x"":268,""y"":296,""width"":32,""height"":17}","{""name"":""12OZ CAN DRY""}"
256.jpg,64985,"{}",32,25,"{""name"":""rect"",""x"":169,""y"":297,""width"":33,""height"":20}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,26,"{""name"":""rect"",""x"":167,""y"":278,""width"":32,""height"":18}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,27,"{""name"":""rect"",""x"":168,""y"":257,""width"":30,""height"":20}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,28,"{""name"":""rect"",""x"":163,""y"":233,""width"":33,""height"":24}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,29,"{""name"":""rect"",""x"":162,""y"":212,""width"":32,""height"":20}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,30,"{""name"":""rect"",""x"":159,""y"":186,""width"":34,""height"":26}","{""name"":""12OZ DT 7UP""}"
256.jpg,64985,"{}",32,31,"{""name"":""rect"",""x"":161,""y"":161,""width"":33,""height"":25}","{""name"":""12OZ DT 7UP""}"
259.jpg,67538,"{}",11,0,"{""name"":""rect"",""x"":107,""y"":27,""width"":81,""height"":34}","{""name"":""12OZ 7UP""}"
259.jpg,67538,"{}",11,1,"{""name"":""rect"",""x"":106,""y"":61,""width"":82,""height"":31}","{""name"":""12OZ 7UP""}"
259.jpg,67538,"{}",11,2,"{""name"":""rect"",""x"":190,""y"":22,""width"":77,""height"":37}","{""name"":""12OZ 7UP""}"
259.jpg,67538,"{}",11,3,"{""name"":""rect"",""x"":189,""y"":62,""width"":76,""height"":29}","{""name"":""12OZ 7UP""}"
259.jpg,67538,"{}",11,4,"{""name"":""rect"",""x"":269,""y"":22,""width"":75,""height"":37}","{""name"":""12OZ DT 7UP""}"
259.jpg,67538,"{}",11,5,"{""name"":""rect"",""x"":267,""y"":60,""width"":80,""height"":29}","{""name"":""12OZ DT 7UP""}"
259.jpg,67538,"{}",11,6,"{""name"":""rect"",""x"":124,""y"":386,""width"":75,""height"":28}","{""name"":""12OZ CAN DRY""}"
259.jpg,67538,"{}",11,7,"{""name"":""rect"",""x"":123,""y"":417,""width"":76,""height"":29}","{""name"":""12OZ CAN DRY""}"
259.jpg,67538,"{}",11,8,"{""name"":""rect"",""x"":127,""y"":449,""width"":72,""height"":23}","{""name"":""12OZ CAN DRY""}"
259.jpg,67538,"{}",11,9,"{""name"":""rect"",""x"":200,""y"":411,""width"":72,""height"":31}","{""name"":""12OZ CAN DRY""}"
259.jpg,67538,"{}",11,10,"{""name"":""rect"",""x"":201,""y"":444,""width"":70,""height"":26}","{""name"":""12OZ CAN DRY""}"
265.jpg,68636,"{}",0,0,"{}","{}"
274.jpg,65100,"{}",0,0,"{}","{}"
282.jpg,68145,"{}",0,0,"{}","{}"
283.jpg,63990,"{}",0,0,"{}","{}"
288.jpg,56098,"{}",0,0,"{}","{}"
291.jpg,71595,"{}",0,0,"{}","{}"
297.jpg,74159,"{}",0,0,"{}","{}"
308.jpg,67536,"{}",0,0,"{}","{}"
313.jpg,78520,"{}",41,0,"{""name"":""rect"",""x"":213,""y"":77,""width"":86,""height"":21}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,1,"{""name"":""rect"",""x"":301,""y"":82,""width"":78,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,2,"{""name"":""rect"",""x"":189,""y"":114,""width"":33,""height"":23}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,3,"{""name"":""rect"",""x"":226,""y"":114,""width"":33,""height"":23}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,4,"{""name"":""rect"",""x"":189,""y"":140,""width"":33,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,5,"{""name"":""rect"",""x"":225,""y"":140,""width"":31,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,6,"{""name"":""rect"",""x"":189,""y"":163,""width"":33,""height"":20}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,7,"{""name"":""rect"",""x"":225,""y"":165,""width"":28,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,8,"{""name"":""rect"",""x"":190,""y"":189,""width"":31,""height"":18}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,9,"{""name"":""rect"",""x"":225,""y"":189,""width"":30,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,10,"{""name"":""rect"",""x"":191,""y"":211,""width"":32,""height"":18}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,11,"{""name"":""rect"",""x"":227,""y"":212,""width"":29,""height"":18}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,12,"{""name"":""rect"",""x"":191,""y"":233,""width"":31,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,13,"{""name"":""rect"",""x"":226,""y"":234,""width"":29,""height"":16}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,14,"{""name"":""rect"",""x"":191,""y"":256,""width"":30,""height"":18}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,15,"{""name"":""rect"",""x"":225,""y"":254,""width"":31,""height"":21}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,16,"{""name"":""rect"",""x"":191,""y"":278,""width"":30,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,17,"{""name"":""rect"",""x"":226,""y"":279,""width"":27,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,18,"{""name"":""rect"",""x"":191,""y"":299,""width"":32,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,19,"{""name"":""rect"",""x"":191,""y"":321,""width"":32,""height"":18}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,20,"{""name"":""rect"",""x"":226,""y"":299,""width"":27,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,21,"{""name"":""rect"",""x"":227,""y"":321,""width"":25,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,22,"{""name"":""rect"",""x"":256,""y"":319,""width"":27,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,23,"{""name"":""rect"",""x"":191,""y"":345,""width"":31,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,24,"{""name"":""rect"",""x"":225,""y"":341,""width"":29,""height"":17}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,25,"{""name"":""rect"",""x"":257,""y"":339,""width"":25,""height"":19}","{""name"":""12OZ 7UP""}"
313.jpg,78520,"{}",41,26,"{""name"":""rect"",""x"":257,""y"":141,""width"":31,""height"":23}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,27,"{""name"":""rect"",""x"":257,""y"":167,""width"":31,""height"":22}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,28,"{""name"":""rect"",""x"":260,""y"":190,""width"":27,""height"":23}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,29,"{""name"":""rect"",""x"":259,""y"":214,""width"":31,""height"":23}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,30,"{""name"":""rect"",""x"":258,""y"":239,""width"":28,""height"":21}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,31,"{""name"":""rect"",""x"":259,""y"":263,""width"":27,""height"":15}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,32,"{""name"":""rect"",""x"":255,""y"":281,""width"":30,""height"":18}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,33,"{""name"":""rect"",""x"":257,""y"":301,""width"":27,""height"":16}","{""name"":""12OZ DT 7UP""}"
313.jpg,78520,"{}",41,34,"{""name"":""rect"",""x"":382,""y"":187,""width"":31,""height"":24}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,35,"{""name"":""rect"",""x"":373,""y"":314,""width"":29,""height"":21}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,36,"{""name"":""rect"",""x"":372,""y"":335,""width"":25,""height"":17}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,37,"{""name"":""rect"",""x"":371,""y"":357,""width"":24,""height"":13}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,38,"{""name"":""rect"",""x"":367,""y"":375,""width"":25,""height"":15}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,39,"{""name"":""rect"",""x"":367,""y"":395,""width"":24,""height"":14}","{""name"":""12OZ CAN DRY""}"
313.jpg,78520,"{}",41,40,"{""name"":""rect"",""x"":368,""y"":413,""width"":22,""height"":13}","{""name"":""12OZ CAN DRY""}"
322.jpg,63415,"{}",0,0,"{}","{}"
340.jpg,65625,"{}",0,0,"{}","{}"
364.jpg,68894,"{}",0,0,"{}","{}"
367.jpg,82704,"{}",10,0,"{""name"":""rect"",""x"":348,""y"":145,""width"":35,""height"":21}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,1,"{""name"":""rect"",""x"":349,""y"":171,""width"":33,""height"":21}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,2,"{""name"":""rect"",""x"":347,""y"":194,""width"":32,""height"":19}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,3,"{""name"":""rect"",""x"":343,""y"":217,""width"":34,""height"":20}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,4,"{""name"":""rect"",""x"":344,""y"":240,""width"":29,""height"":21}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,5,"{""name"":""rect"",""x"":336,""y"":261,""width"":29,""height"":18}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,6,"{""name"":""rect"",""x"":335,""y"":283,""width"":29,""height"":19}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,7,"{""name"":""rect"",""x"":327,""y"":303,""width"":33,""height"":18}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,8,"{""name"":""rect"",""x"":330,""y"":323,""width"":29,""height"":15}","{""name"":""12OZ 7UP""}"
367.jpg,82704,"{}",10,9,"{""name"":""rect"",""x"":328,""y"":339,""width"":28,""height"":17}","{""name"":""12OZ 7UP""}"
377.jpg,55022,"{}",0,0,"{}","{}"
380.jpg,67618,"{}",0,0,"{}","{}"
383.jpg,64508,"{}",0,0,"{}","{}"
403.jpg,66626,"{}",0,0,"{}","{}"
410.jpg,60969,"{}",13,0,"{""name"":""rect"",""x"":387,""y"":84,""width"":39,""height"":65}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,1,"{""name"":""rect"",""x"":429,""y"":82,""width"":29,""height"":66}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,2,"{""name"":""rect"",""x"":318,""y"":73,""width"":23,""height"":53}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,3,"{""name"":""rect"",""x"":361,""y"":79,""width"":25,""height"":65}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,4,"{""name"":""rect"",""x"":460,""y"":79,""width"":25,""height"":67}","{""name"":""2L DT 7UP""}"
410.jpg,60969,"{}",13,5,"{""name"":""rect"",""x"":389,""y"":168,""width"":21,""height"":55}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,6,"{""name"":""rect"",""x"":415,""y"":161,""width"":21,""height"":53}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,7,"{""name"":""rect"",""x"":440,""y"":159,""width"":23,""height"":53}","{""name"":""2L DT 7UP""}"
410.jpg,60969,"{}",13,8,"{""name"":""rect"",""x"":466,""y"":154,""width"":27,""height"":56}","{""name"":""2L DT 7UP""}"
410.jpg,60969,"{}",13,9,"{""name"":""rect"",""x"":425,""y"":224,""width"":21,""height"":43}","{""name"":""2L DT 7UP""}"
410.jpg,60969,"{}",13,10,"{""name"":""rect"",""x"":450,""y"":221,""width"":19,""height"":41}","{""name"":""2L DT 7UP""}"
410.jpg,60969,"{}",13,11,"{""name"":""rect"",""x"":376,""y"":239,""width"":21,""height"":39}","{""name"":""2L 7UP""}"
410.jpg,60969,"{}",13,12,"{""name"":""rect"",""x"":399,""y"":231,""width"":23,""height"":43}","{""name"":""2L 7UP""}"
426.jpg,66147,"{}",3,0,"{""name"":""rect"",""x"":299,""y"":120,""width"":56,""height"":95}","{""name"":""2L 7UP""}"
426.jpg,66147,"{}",3,1,"{""name"":""rect"",""x"":360,""y"":129,""width"":59,""height"":97}","{""name"":""2L 7UP""}"
426.jpg,66147,"{}",3,2,"{""name"":""rect"",""x"":425,""y"":133,""width"":71,""height"":97}","{""name"":""2L 7UP""}"
