filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
244.jpg,76821,{},43,30,"{""name"":""rect"",""x"":106,""y"":237,""width"":39,""height"":25}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,31,"{""name"":""rect"",""x"":148,""y"":262,""width"":37,""height"":23}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,32,"{""name"":""rect"",""x"":108,""y"":262,""width"":38,""height"":26}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,33,"{""name"":""rect"",""x"":148,""y"":286,""width"":36,""height"":24}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,34,"{""name"":""rect"",""x"":109,""y"":286,""width"":37,""height"":25}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,35,"{""name"":""rect"",""x"":150,""y"":311,""width"":34,""height"":22}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,36,"{""name"":""rect"",""x"":108,""y"":311,""width"":37,""height"":24}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,37,"{""name"":""rect"",""x"":149,""y"":334,""width"":35,""height"":21}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,38,"{""name"":""rect"",""x"":110,""y"":335,""width"":36,""height"":23}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,39,"{""name"":""rect"",""x"":109,""y"":355,""width"":111,""height"":21}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,40,"{""name"":""rect"",""x"":187,""y"":374,""width"":28,""height"":23}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,41,"{""name"":""rect"",""x"":150,""y"":377,""width"":34,""height"":23}","{""name"":""12OZ 7UP""}"
244.jpg,76821,{},43,42,"{""name"":""rect"",""x"":111,""y"":378,""width"":35,""height"":25}","{""name"":""12OZ 7UP""}"
302.jpg,70046,{},10,0,"{""name"":""rect"",""x"":206,""y"":37,""width"":72,""height"":35}","{""name"":""12OZ 7UP""}"
302.jpg,70046,{},10,1,"{""name"":""rect"",""x"":209,""y"":71,""width"":70,""height"":31}","{""name"":""12OZ 7UP""}"
302.jpg,70046,{},10,2,"{""name"":""rect"",""x"":136,""y"":72,""width"":69,""height"":32}","{""name"":""12OZ 7UP""}"
302.jpg,70046,{},10,3,"{""name"":""rect"",""x"":278,""y"":35,""width"":78,""height"":34}","{""name"":""12OZ DT 7UP""}"
302.jpg,70046,{},10,4,"{""name"":""rect"",""x"":280,""y"":72,""width"":74,""height"":31}","{""name"":""12OZ DT 7UP""}"
302.jpg,70046,{},10,5,"{""name"":""rect"",""x"":149,""y"":380,""width"":63,""height"":24}","{""name"":""12OZ CAN DRY""}"
302.jpg,70046,{},10,6,"{""name"":""rect"",""x"":150,""y"":407,""width"":62,""height"":26}","{""name"":""12OZ CAN DRY""}"
302.jpg,70046,{},10,7,"{""name"":""rect"",""x"":211,""y"":388,""width"":67,""height"":27}","{""name"":""12OZ CAN DRY""}"
302.jpg,70046,{},10,8,"{""name"":""rect"",""x"":212,""y"":410,""width"":65,""height"":32}","{""name"":""12OZ CAN DRY""}"
302.jpg,70046,{},10,9,"{""name"":""rect"",""x"":134,""y"":39,""width"":73,""height"":35}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,0,"{""name"":""rect"",""x"":82,""y"":65,""width"":116,""height"":30}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,1,"{""name"":""rect"",""x"":84,""y"":97,""width"":112,""height"":26}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,2,"{""name"":""rect"",""x"":197,""y"":67,""width"":114,""height"":29}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,3,"{""name"":""rect"",""x"":196,""y"":97,""width"":114,""height"":27}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,4,"{""name"":""rect"",""x"":311,""y"":67,""width"":117,""height"":28}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,5,"{""name"":""rect"",""x"":311,""y"":96,""width"":114,""height"":28}","{""name"":""12OZ 7UP""}"
305.jpg,74527,{},12,6,"{""name"":""rect"",""x"":105,""y"":342,""width"":96,""height"":25}","{""name"":""12OZ CAN DRY""}"
305.jpg,74527,{},12,7,"{""name"":""rect"",""x"":200,""y"":344,""width"":100,""height"":27}","{""name"":""12OZ CAN DRY""}"
305.jpg,74527,{},12,8,"{""name"":""rect"",""x"":201,""y"":369,""width"":97,""height"":24}","{""name"":""12OZ CAN DRY""}"
305.jpg,74527,{},12,9,"{""name"":""rect"",""x"":105,""y"":364,""width"":97,""height"":25}","{""name"":""12OZ CAN DRY""}"
305.jpg,74527,{},12,10,"{""name"":""rect"",""x"":104,""y"":388,""width"":97,""height"":22}","{""name"":""12OZ CAN DRY""}"
305.jpg,74527,{},12,11,"{""name"":""rect"",""x"":202,""y"":391,""width"":95,""height"":22}","{""name"":""12OZ CAN DRY""}"
343.jpg,68391,{},6,0,"{""name"":""rect"",""x"":201,""y"":99,""width"":34,""height"":30}","{""name"":""12OZ 7UP""}"
343.jpg,68391,{},6,1,"{""name"":""rect"",""x"":238,""y"":101,""width"":33,""height"":31}","{""name"":""12OZ 7UP""}"
343.jpg,68391,{},6,2,"{""name"":""rect"",""x"":273,""y"":103,""width"":34,""height"":32}","{""name"":""12OZ 7UP""}"
343.jpg,68391,{},6,3,"{""name"":""rect"",""x"":294,""y"":138,""width"":38,""height"":25}","{""name"":""12OZ 7UP""}"
343.jpg,68391,{},6,4,"{""name"":""rect"",""x"":223,""y"":127,""width"":36,""height"":28}","{""name"":""12OZ 7UP""}"
343.jpg,68391,{},6,5,"{""name"":""rect"",""x"":222,""y"":151,""width"":32,""height"":26}","{""name"":""12OZ 7UP""}"
346.jpg,64375,{},2,0,"{""name"":""rect"",""x"":1,""y"":79,""width"":45,""height"":135}","{""name"":""2L CAN DRY""}"
346.jpg,64375,{},2,1,"{""name"":""rect"",""x"":379,""y"":78,""width"":68,""height"":132}","{""name"":""2L DT 7UP""}"
392.jpg,95040,{},5,0,"{""name"":""rect"",""x"":201,""y"":297,""width"":55,""height"":62}","{""name"":""12OZ CAN DRY""}"
392.jpg,95040,{},5,1,"{""name"":""rect"",""x"":205,""y"":360,""width"":49,""height"":38}","{""name"":""12OZ CAN DRY""}"
392.jpg,95040,{},5,2,"{""name"":""rect"",""x"":208,""y"":393,""width"":48,""height"":38}","{""name"":""12OZ CAN DRY""}"
392.jpg,95040,{},5,3,"{""name"":""rect"",""x"":206,""y"":437,""width"":40,""height"":34}","{""name"":""12OZ CAN DRY""}"
392.jpg,95040,{},5,4,"{""name"":""rect"",""x"":206,""y"":472,""width"":53,""height"":28}","{""name"":""12OZ CAN DRY""}"
411.jpg,90580,{},7,0,"{""name"":""rect"",""x"":157,""y"":419,""width"":28,""height"":80}","{""name"":""2L 7UP""}"
411.jpg,90580,{},7,1,"{""name"":""rect"",""x"":184,""y"":410,""width"":27,""height"":81}","{""name"":""2L 7UP""}"
411.jpg,90580,{},7,2,"{""name"":""rect"",""x"":212,""y"":404,""width"":22,""height"":79}","{""name"":""2L DT 7UP""}"
411.jpg,90580,{},7,3,"{""name"":""rect"",""x"":235,""y"":397,""width"":23,""height"":75}","{""name"":""2L DT 7UP""}"
411.jpg,90580,{},7,4,"{""name"":""rect"",""x"":260,""y"":395,""width"":21,""height"":71}","{""name"":""2L DT 7UP""}"
411.jpg,90580,{},7,5,"{""name"":""rect"",""x"":304,""y"":382,""width"":20,""height"":72}","{""name"":""2L CAN DRY""}"
411.jpg,90580,{},7,6,"{""name"":""rect"",""x"":325,""y"":374,""width"":24,""height"":74}","{""name"":""2L CAN DRY""}"
591.jpg,65561,{},8,0,"{""name"":""rect"",""x"":378,""y"":94,""width"":36,""height"":31}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,1,"{""name"":""rect"",""x"":418,""y"":93,""width"":42,""height"":28}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,2,"{""name"":""rect"",""x"":416,""y"":124,""width"":40,""height"":25}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,3,"{""name"":""rect"",""x"":378,""y"":125,""width"":37,""height"":24}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,4,"{""name"":""rect"",""x"":414,""y"":151,""width"":40,""height"":24}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,5,"{""name"":""rect"",""x"":377,""y"":150,""width"":35,""height"":26}","{""name"":""12OZ 7UP""}"
591.jpg,65561,{},8,6,"{""name"":""rect"",""x"":462,""y"":92,""width"":38,""height"":30}","{""name"":""12OZ DT 7UP""}"
591.jpg,65561,{},8,7,"{""name"":""rect"",""x"":458,""y"":124,""width"":22,""height"":24}","{""name"":""12OZ DT 7UP""}"
629.jpg,71931,{},4,0,"{""name"":""rect"",""x"":232,""y"":11,""width"":75,""height"":23}","{""name"":""12OZ 7UP""}"
629.jpg,71931,{},4,1,"{""name"":""rect"",""x"":307,""y"":4,""width"":93,""height"":23}","{""name"":""12OZ 7UP""}"
629.jpg,71931,{},4,2,"{""name"":""rect"",""x"":274,""y"":33,""width"":82,""height"":24}","{""name"":""12OZ 7UP""}"
629.jpg,71931,{},4,3,"{""name"":""rect"",""x"":187,""y"":39,""width"":64,""height"":21}","{""name"":""12OZ 7UP""}"
635.jpg,76758,{},39,0,"{""name"":""rect"",""x"":76,""y"":224,""width"":33,""height"":77}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,1,"{""name"":""rect"",""x"":112,""y"":228,""width"":38,""height"":73}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,2,"{""name"":""rect"",""x"":148,""y"":227,""width"":35,""height"":75}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,3,"{""name"":""rect"",""x"":181,""y"":230,""width"":34,""height"":74}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,4,"{""name"":""rect"",""x"":213,""y"":231,""width"":35,""height"":70}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,5,"{""name"":""rect"",""x"":250,""y"":233,""width"":29,""height"":69}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,6,"{""name"":""rect"",""x"":281,""y"":231,""width"":34,""height"":72}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,7,"{""name"":""rect"",""x"":317,""y"":232,""width"":32,""height"":71}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,8,"{""name"":""rect"",""x"":350,""y"":231,""width"":30,""height"":72}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,9,"{""name"":""rect"",""x"":383,""y"":233,""width"":34,""height"":72}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,10,"{""name"":""rect"",""x"":420,""y"":233,""width"":33,""height"":71}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,11,"{""name"":""rect"",""x"":276,""y"":316,""width"":32,""height"":69}","{""name"":""2L DT 7UP""}"
635.jpg,76758,{},39,12,"{""name"":""rect"",""x"":310,""y"":318,""width"":32,""height"":67}","{""name"":""2L DT 7UP""}"
635.jpg,76758,{},39,13,"{""name"":""rect"",""x"":304,""y"":397,""width"":32,""height"":67}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,14,"{""name"":""rect"",""x"":338,""y"":399,""width"":30,""height"":64}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,15,"{""name"":""rect"",""x"":370,""y"":401,""width"":31,""height"":61}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,16,"{""name"":""rect"",""x"":403,""y"":399,""width"":30,""height"":63}","{""name"":""2L 7UP""}"
635.jpg,76758,{},39,17,"{""name"":""rect"",""x"":53,""y"":27,""width"":44,""height"":87}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,18,"{""name"":""rect"",""x"":99,""y"":29,""width"":40,""height"":86}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,19,"{""name"":""rect"",""x"":140,""y"":31,""width"":35,""height"":84}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,20,"{""name"":""rect"",""x"":177,""y"":29,""width"":39,""height"":87}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,21,"{""name"":""rect"",""x"":217,""y"":30,""width"":38,""height"":87}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,22,"{""name"":""rect"",""x"":253,""y"":29,""width"":39,""height"":90}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,23,"{""name"":""rect"",""x"":293,""y"":29,""width"":37,""height"":90}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,24,"{""name"":""rect"",""x"":328,""y"":31,""width"":37,""height"":88}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,25,"{""name"":""rect"",""x"":365,""y"":39,""width"":36,""height"":80}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,26,"{""name"":""rect"",""x"":399,""y"":37,""width"":39,""height"":83}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,27,"{""name"":""rect"",""x"":437,""y"":39,""width"":40,""height"":80}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,28,"{""name"":""rect"",""x"":421,""y"":140,""width"":35,""height"":75}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,29,"{""name"":""rect"",""x"":386,""y"":142,""width"":38,""height"":72}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,30,"{""name"":""rect"",""x"":351,""y"":140,""width"":37,""height"":74}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,31,"{""name"":""rect"",""x"":316,""y"":138,""width"":35,""height"":76}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,32,"{""name"":""rect"",""x"":280,""y"":136,""width"":34,""height"":79}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,33,"{""name"":""rect"",""x"":245,""y"":135,""width"":33,""height"":79}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,34,"{""name"":""rect"",""x"":210,""y"":139,""width"":33,""height"":75}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,35,"{""name"":""rect"",""x"":174,""y"":137,""width"":33,""height"":76}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,36,"{""name"":""rect"",""x"":139,""y"":136,""width"":34,""height"":77}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,37,"{""name"":""rect"",""x"":104,""y"":135,""width"":32,""height"":77}","{""name"":""2L CAN DRY""}"
635.jpg,76758,{},39,38,"{""name"":""rect"",""x"":63,""y"":133,""width"":39,""height"":78}","{""name"":""2L CAN DRY""}"
636.jpg,80575,{},14,0,"{""name"":""rect"",""x"":61,""y"":231,""width"":51,""height"":90}","{""name"":""2L 7UP""}"
636.jpg,80575,{},14,1,"{""name"":""rect"",""x"":124,""y"":230,""width"":48,""height"":93}","{""name"":""2L 7UP""}"
636.jpg,80575,{},14,2,"{""name"":""rect"",""x"":133,""y"":342,""width"":41,""height"":66}","{""name"":""2L 7UP""}"
